,date,symbol,type,time_enter,px_enter,time_exit,px_exit,pnl
271,2015-04-03 00:00:00,i,long,2015-04-03 02:00:00,371.0,2015-04-03 10:00:00,382.0,2000.0
272,2015-04-08 00:00:00,i,short,2015-04-08 01:00:00,386.0,2015-04-08 11:15:00,384.0,200.0
273,2015-04-08 00:00:00,i,long,2015-04-08 13:45:00,389.0,2015-04-08 21:30:00,384.0,-1200.0
274,2015-04-08 00:00:00,i,short,2015-04-08 22:00:00,385.0,2015-04-09 01:00:00,382.0,400.0
275,2015-04-10 00:00:00,i,long,2015-04-10 11:15:00,372.0,2015-04-10 14:15:00,370.0,-600.0
276,2015-04-13 00:00:00,i,short,2015-04-13 10:00:00,376.0,2015-04-13 10:45:00,377.0,-400.0
277,2015-04-13 00:00:00,i,long,2015-04-13 10:45:00,377.0,2015-04-13 13:45:00,380.0,400.0
278,2015-04-14 00:00:00,i,short,2015-04-14 02:30:00,392.0,2015-04-14 13:45:00,395.0,-800.0
279,2015-04-14 00:00:00,i,long,2015-04-14 13:45:00,395.0,2015-04-14 22:00:00,395.0,-200.0
280,2015-04-14 00:00:00,i,short,2015-04-14 22:00:00,395.0,2015-04-15 01:00:00,395.0,-200.0
281,2015-04-15 00:00:00,i,long,2015-04-15 23:00:00,395.0,2015-04-16 02:00:00,395.0,-200.0
282,2015-04-16 00:00:00,i,short,2015-04-16 15:00:00,395.0,2015-04-16 21:30:00,398.0,-800.0
283,2015-04-16 00:00:00,i,long,2015-04-16 21:30:00,398.0,2015-04-16 22:30:00,394.0,-1000.0
284,2015-04-16 00:00:00,i,short,2015-04-16 22:30:00,394.0,2015-04-17 01:30:00,396.0,-600.0
285,2015-04-20 00:00:00,i,long,2015-04-20 09:30:00,393.5,2015-04-20 11:15:00,391.5,-600.0
286,2015-04-20 00:00:00,i,short,2015-04-20 11:15:00,391.5,2015-04-20 14:15:00,389.0,300.0
287,2015-04-21 00:00:00,i,long,2015-04-21 02:30:00,381.5,2015-04-21 13:45:00,386.0,700.0
288,2015-04-23 00:00:00,i,short,2015-04-23 01:00:00,402.5,2015-04-23 11:15:00,397.5,800.0
289,2015-04-23 00:00:00,i,long,2015-04-23 22:00:00,405.5,2015-04-24 01:00:00,413.5,1400.0
290,2015-04-24 00:00:00,i,short,2015-04-24 13:45:00,415.0,2015-04-24 21:30:00,424.5,-2100.0
291,2015-04-24 00:00:00,i,long,2015-04-24 21:30:00,424.5,2015-04-25 00:30:00,428.5,600.0
292,2015-04-27 00:00:00,i,short,2015-04-27 09:30:00,427.0,2015-04-27 13:45:00,432.0,-1200.0
293,2015-04-29 00:00:00,i,long,2015-04-29 02:00:00,428.5,2015-04-29 09:30:00,425.0,-900.0
294,2015-04-29 00:00:00,i,short,2015-04-29 09:30:00,425.0,2015-04-29 13:45:00,420.0,800.0
295,2015-04-30 00:00:00,i,long,2015-04-30 00:00:00,415.5,2015-04-30 10:00:00,410.5,-1200.0
296,2015-04-30 00:00:00,i,short,2015-04-30 10:45:00,410.5,2015-04-30 13:45:00,413.5,-800.0
297,2015-04-30 00:00:00,i,long,2015-04-30 13:45:00,413.5,2015-05-04 11:15:00,425.5,2200.0
298,2015-05-05 00:00:00,i,short,2015-05-05 02:30:00,428.0,2015-05-05 09:30:00,430.5,-700.0
299,2015-05-05 00:00:00,i,long,2015-05-05 09:30:00,430.5,2015-05-05 11:15:00,427.5,-800.0
300,2015-05-05 00:00:00,i,short,2015-05-05 11:15:00,427.5,2015-05-05 13:45:00,431.0,-900.0
301,2015-05-05 00:00:00,i,long,2015-05-05 14:15:00,432.5,2015-05-06 00:00:00,441.0,1500.0
302,2015-05-06 00:00:00,i,short,2015-05-06 02:30:00,441.5,2015-05-06 13:45:00,444.0,-700.0
303,2015-05-08 00:00:00,i,long,2015-05-08 09:30:00,433.0,2015-05-08 13:45:00,436.5,500.0
304,2015-05-12 00:00:00,i,short,2015-05-12 09:30:00,435.0,2015-05-12 13:45:00,435.5,-300.0
305,2015-05-13 00:00:00,i,long,2015-05-13 10:00:00,439.5,2015-05-13 13:45:00,433.0,-1500.0
306,2015-05-13 00:00:00,i,short,2015-05-13 13:45:00,433.0,2015-05-13 23:30:00,422.0,2000.0
307,2015-05-14 00:00:00,i,long,2015-05-14 21:30:00,422.0,2015-05-15 10:45:00,421.0,-400.0
308,2015-05-15 00:00:00,i,short,2015-05-15 13:45:00,417.0,2015-05-15 14:15:00,422.0,-1200.0
309,2015-05-15 00:00:00,i,long,2015-05-15 14:15:00,422.0,2015-05-18 10:00:00,428.0,1000.0
310,2015-05-18 00:00:00,i,short,2015-05-18 15:00:00,423.5,2015-05-19 10:45:00,419.0,700.0
311,2015-05-19 00:00:00,i,long,2015-05-19 13:45:00,422.5,2015-05-19 15:00:00,417.0,-1300.0
312,2015-05-19 00:00:00,i,short,2015-05-19 15:00:00,417.0,2015-05-20 10:00:00,416.0,-0.0
313,2015-05-20 00:00:00,i,long,2015-05-20 10:00:00,416.0,2015-05-20 11:15:00,413.0,-800.0
314,2015-05-20 00:00:00,i,short,2015-05-20 11:15:00,413.0,2015-05-20 14:15:00,412.5,-100.0
315,2015-05-20 00:00:00,i,long,2015-05-20 15:00:00,415.0,2015-05-21 10:45:00,423.5,1500.0
316,2015-05-21 00:00:00,i,short,2015-05-21 23:30:00,422.5,2015-05-22 13:45:00,419.0,500.0
317,2015-05-22 00:00:00,i,long,2015-05-22 15:00:00,423.0,2015-05-25 09:30:00,419.5,-900.0
318,2015-05-25 00:00:00,i,short,2015-05-25 09:30:00,419.5,2015-05-25 10:00:00,421.5,-600.0
319,2015-05-25 00:00:00,i,long,2015-05-25 10:00:00,421.5,2015-05-25 13:45:00,423.0,100.0
320,2015-05-26 00:00:00,i,short,2015-05-26 15:00:00,433.0,2015-05-26 21:30:00,437.0,-1000.0
321,2015-05-29 00:00:00,i,long,2015-05-29 10:45:00,426.5,2015-05-29 13:45:00,426.5,-200.0
322,2015-06-02 00:00:00,i,short,2015-06-02 10:00:00,440.5,2015-06-02 13:45:00,437.5,400.0
323,2015-06-04 00:00:00,i,long,2015-06-04 13:45:00,438.0,2015-06-04 23:30:00,438.5,-100.0
324,2015-06-05 00:00:00,i,short,2015-06-05 09:30:00,437.0,2015-06-05 13:45:00,437.5,-300.0
325,2015-06-08 00:00:00,i,long,2015-06-08 15:00:00,434.5,2015-06-09 10:45:00,436.5,200.0
326,2015-06-10 00:00:00,i,short,2015-06-10 09:30:00,436.0,2015-06-10 13:45:00,440.0,-1000.0
327,2015-06-10 00:00:00,i,long,2015-06-10 13:45:00,440.0,2015-06-10 21:30:00,451.0,2000.0
328,2015-06-11 00:00:00,i,short,2015-06-11 21:30:00,453.0,2015-06-12 10:45:00,450.0,400.0
329,2015-06-12 00:00:00,i,long,2015-06-12 23:30:00,451.5,2015-06-15 09:30:00,449.0,-700.0
330,2015-06-15 00:00:00,i,short,2015-06-15 09:30:00,449.0,2015-06-15 13:45:00,449.0,-200.0
331,2015-06-17 00:00:00,i,long,2015-06-17 21:30:00,428.0,2015-06-18 10:45:00,427.0,-400.0
332,2015-06-23 00:00:00,i,short,2015-06-23 10:00:00,428.5,2015-06-23 13:45:00,427.0,100.0
333,2015-06-23 00:00:00,i,long,2015-06-23 15:00:00,430.5,2015-06-24 10:45:00,438.5,1400.0
334,2015-06-24 00:00:00,i,short,2015-06-24 23:00:00,440.5,2015-06-25 13:45:00,441.0,-300.0
335,2015-06-26 00:00:00,i,long,2015-06-26 15:00:00,437.0,2015-06-26 21:30:00,434.0,-800.0
336,2015-06-26 00:00:00,i,short,2015-06-26 21:30:00,434.0,2015-06-26 22:30:00,436.5,-700.0
337,2015-06-26 00:00:00,i,long,2015-06-26 22:30:00,436.5,2015-06-29 09:30:00,432.5,-1000.0
338,2015-06-29 00:00:00,i,short,2015-06-29 09:30:00,432.5,2015-06-29 13:45:00,432.0,-100.0
339,2015-06-30 00:00:00,i,long,2015-06-30 23:00:00,415.0,2015-07-01 13:45:00,415.5,-100.0
340,2015-07-01 00:00:00,i,short,2015-07-01 22:00:00,410.5,2015-07-01 23:00:00,413.5,-800.0
341,2015-07-01 00:00:00,i,long,2015-07-01 23:00:00,413.5,2015-07-02 13:45:00,415.5,200.0
342,2015-07-03 00:00:00,i,short,2015-07-03 09:30:00,412.0,2015-07-03 13:45:00,410.5,100.0
343,2015-07-07 00:00:00,i,long,2015-07-07 13:45:00,376.0,2015-07-07 21:30:00,354.0,-4600.0
344,2015-07-07 00:00:00,i,short,2015-07-07 21:30:00,354.0,2015-07-08 10:45:00,349.0,800.0
345,2015-07-08 00:00:00,i,long,2015-07-08 11:15:00,349.0,2015-07-08 14:15:00,349.0,-200.0
346,2015-07-10 00:00:00,i,short,2015-07-10 15:00:00,364.5,2015-07-10 22:00:00,370.0,-1300.0
347,2015-07-10 00:00:00,i,long,2015-07-10 22:30:00,370.0,2015-07-13 10:00:00,369.0,-400.0
348,2015-07-13 00:00:00,i,short,2015-07-13 10:00:00,369.0,2015-07-13 10:45:00,371.5,-700.0
349,2015-07-13 00:00:00,i,long,2015-07-13 10:45:00,371.5,2015-07-13 11:15:00,370.0,-500.0
350,2015-07-13 00:00:00,i,short,2015-07-13 11:15:00,370.0,2015-07-13 14:15:00,365.5,700.0
351,2015-07-13 00:00:00,i,long,2015-07-13 23:30:00,369.5,2015-07-14 13:45:00,369.5,-200.0
352,2015-07-14 00:00:00,i,short,2015-07-14 14:15:00,369.5,2015-07-14 21:30:00,355.0,2700.0
353,2015-07-16 00:00:00,i,long,2015-07-16 10:00:00,349.5,2015-07-16 13:45:00,354.5,800.0
354,2015-07-21 00:00:00,i,short,2015-07-21 10:00:00,364.0,2015-07-21 13:45:00,363.0,-0.0
355,2015-07-23 00:00:00,i,long,2015-07-23 11:15:00,349.5,2015-07-23 14:15:00,351.0,100.0
356,2015-07-24 00:00:00,i,short,2015-07-24 10:00:00,347.0,2015-07-24 11:15:00,351.5,-1100.0
357,2015-07-24 00:00:00,i,long,2015-07-24 11:15:00,351.5,2015-07-24 14:15:00,350.5,-400.0
358,2015-07-27 00:00:00,i,short,2015-07-27 21:30:00,348.5,2015-07-28 09:30:00,353.0,-1100.0
359,2015-07-28 00:00:00,i,long,2015-07-28 09:30:00,353.0,2015-07-28 13:45:00,359.5,1100.0
360,2015-07-29 00:00:00,i,short,2015-07-29 22:30:00,370.5,2015-07-30 13:45:00,368.5,200.0
361,2015-07-31 00:00:00,i,long,2015-07-31 10:45:00,369.0,2015-07-31 13:45:00,367.0,-600.0
362,2015-07-31 00:00:00,i,short,2015-07-31 14:15:00,366.5,2015-07-31 21:30:00,370.5,-1000.0
363,2015-07-31 00:00:00,i,long,2015-07-31 21:30:00,370.5,2015-07-31 23:00:00,367.5,-800.0
364,2015-07-31 00:00:00,i,short,2015-07-31 23:00:00,367.5,2015-07-31 23:30:00,370.0,-700.0
365,2015-07-31 00:00:00,i,long,2015-07-31 23:30:00,370.0,2015-08-03 11:15:00,365.5,-1100.0
366,2015-08-03 00:00:00,i,short,2015-08-03 11:15:00,365.5,2015-08-03 14:15:00,366.0,-300.0
367,2015-08-04 00:00:00,i,long,2015-08-04 15:00:00,367.0,2015-08-05 10:45:00,373.5,1100.0
368,2015-08-05 00:00:00,i,short,2015-08-05 23:00:00,373.0,2015-08-06 13:45:00,375.0,-600.0
369,2015-08-10 00:00:00,i,long,2015-08-10 15:00:00,370.0,2015-08-11 10:45:00,378.5,1500.0
370,2015-08-11 00:00:00,i,short,2015-08-11 21:30:00,373.0,2015-08-12 10:00:00,376.5,-900.0
371,2015-08-12 00:00:00,i,long,2015-08-12 10:45:00,375.5,2015-08-12 13:45:00,375.0,-300.0
372,2015-08-13 00:00:00,i,short,2015-08-13 22:00:00,385.5,2015-08-14 11:15:00,383.5,200.0
373,2015-08-14 00:00:00,i,long,2015-08-14 22:00:00,388.0,2015-08-14 23:00:00,385.5,-700.0
374,2015-08-14 00:00:00,i,short,2015-08-14 23:00:00,385.5,2015-08-17 13:45:00,382.0,500.0
375,2015-08-17 00:00:00,i,long,2015-08-17 23:00:00,383.5,2015-08-18 11:15:00,383.0,-300.0
376,2015-08-18 00:00:00,i,short,2015-08-18 11:15:00,383.0,2015-08-18 14:15:00,385.0,-600.0
377,2015-08-18 00:00:00,i,long,2015-08-18 14:15:00,385.0,2015-08-18 21:30:00,375.0,-2200.0
378,2015-08-18 00:00:00,i,short,2015-08-18 21:30:00,375.0,2015-08-19 10:45:00,374.0,-0.0
379,2015-08-19 00:00:00,i,long,2015-08-19 14:15:00,376.0,2015-08-20 10:00:00,374.5,-500.0
380,2015-08-21 00:00:00,i,short,2015-08-21 22:00:00,376.5,2015-08-24 09:30:00,363.5,2400.0
381,2015-08-25 00:00:00,i,long,2015-08-25 09:30:00,362.0,2015-08-25 13:45:00,362.5,-100.0
382,2015-08-26 00:00:00,i,short,2015-08-26 15:00:00,362.5,2015-08-26 23:30:00,364.5,-600.0
383,2015-08-26 00:00:00,i,long,2015-08-26 23:30:00,364.5,2015-08-27 13:45:00,368.0,500.0
384,2015-08-28 00:00:00,i,short,2015-08-28 21:30:00,379.0,2015-08-28 22:30:00,387.0,-1800.0
385,2015-08-28 00:00:00,i,long,2015-08-28 22:30:00,387.0,2015-08-31 09:30:00,383.5,-900.0
386,2015-08-31 00:00:00,i,short,2015-08-31 09:30:00,383.5,2015-08-31 13:45:00,386.5,-800.0
387,2015-08-31 00:00:00,i,long,2015-08-31 14:15:00,392.0,2015-08-31 21:30:00,385.5,-1500.0
388,2015-08-31 00:00:00,i,short,2015-08-31 21:30:00,385.5,2015-09-01 09:30:00,390.5,-1200.0
389,2015-09-01 00:00:00,i,long,2015-09-01 10:45:00,393.5,2015-09-01 11:15:00,389.0,-1100.0
390,2015-09-01 00:00:00,i,short,2015-09-01 11:15:00,389.0,2015-09-01 14:15:00,390.0,-400.0
391,2015-09-08 00:00:00,i,long,2015-09-08 15:00:00,388.5,2015-09-08 23:30:00,399.5,2000.0
392,2015-09-09 00:00:00,i,short,2015-09-09 21:30:00,398.0,2015-09-10 10:45:00,403.0,-1200.0
393,2015-09-10 00:00:00,i,long,2015-09-10 10:45:00,403.0,2015-09-10 13:45:00,409.0,1000.0
394,2015-09-11 00:00:00,i,short,2015-09-11 09:30:00,409.5,2015-09-11 13:45:00,408.0,100.0
395,2015-09-15 00:00:00,i,long,2015-09-15 23:30:00,397.5,2015-09-16 11:15:00,393.0,-1100.0
396,2015-09-16 00:00:00,i,short,2015-09-16 13:45:00,392.0,2015-09-16 15:00:00,397.0,-1200.0
397,2015-09-16 00:00:00,i,long,2015-09-16 15:00:00,397.0,2015-09-16 22:30:00,393.5,-900.0
398,2015-09-18 00:00:00,i,short,2015-09-18 13:45:00,389.5,2015-09-18 23:30:00,390.0,-300.0
399,2015-09-18 00:00:00,i,long,2015-09-18 23:30:00,390.0,2015-09-21 13:45:00,390.5,-100.0
400,2015-09-22 00:00:00,i,short,2015-09-22 09:30:00,388.5,2015-09-22 13:45:00,382.0,1100.0
401,2015-09-23 00:00:00,i,long,2015-09-23 14:15:00,377.0,2015-09-24 10:00:00,378.0,0.0
402,2015-09-28 00:00:00,i,short,2015-09-28 09:30:00,377.0,2015-09-28 13:45:00,373.5,500.0
403,2015-09-29 00:00:00,i,long,2015-09-29 14:15:00,367.0,2015-09-30 10:00:00,367.5,-100.0
404,2015-10-09 00:00:00,i,short,2015-10-09 22:30:00,384.0,2015-10-12 13:45:00,382.0,200.0
405,2015-10-13 00:00:00,i,long,2015-10-13 15:00:00,377.0,2015-10-14 10:45:00,377.5,-100.0
406,2015-10-14 00:00:00,i,short,2015-10-14 15:00:00,375.5,2015-10-15 10:00:00,377.0,-500.0
407,2015-10-15 00:00:00,i,long,2015-10-15 10:00:00,377.0,2015-10-15 13:45:00,375.5,-500.0
408,2015-10-15 00:00:00,i,short,2015-10-15 21:30:00,371.5,2015-10-16 10:45:00,369.0,300.0
409,2015-10-16 00:00:00,i,long,2015-10-16 13:45:00,372.5,2015-10-16 15:00:00,367.5,-1200.0
410,2015-10-16 00:00:00,i,short,2015-10-16 15:00:00,367.5,2015-10-16 22:00:00,370.0,-700.0
411,2015-10-16 00:00:00,i,long,2015-10-16 22:00:00,370.0,2015-10-16 22:30:00,369.0,-400.0
412,2015-10-16 00:00:00,i,short,2015-10-16 22:30:00,369.0,2015-10-16 23:00:00,369.5,-300.0
413,2015-10-16 00:00:00,i,long,2015-10-16 23:00:00,369.5,2015-10-19 13:45:00,370.5,0.0
414,2015-10-20 00:00:00,i,short,2015-10-20 23:30:00,371.0,2015-10-21 13:45:00,366.5,700.0
415,2015-10-22 00:00:00,i,long,2015-10-22 09:30:00,366.5,2015-10-22 13:45:00,368.0,100.0
416,2015-10-23 00:00:00,i,short,2015-10-23 10:00:00,365.0,2015-10-23 13:45:00,364.0,-0.0
417,2015-10-23 00:00:00,i,long,2015-10-23 15:00:00,369.5,2015-10-26 10:45:00,368.0,-500.0
418,2015-10-26 00:00:00,i,short,2015-10-26 14:15:00,367.0,2015-10-27 10:00:00,363.0,600.0
419,2015-10-27 00:00:00,i,long,2015-10-27 13:45:00,366.0,2015-10-28 10:00:00,362.5,-900.0
420,2015-10-28 00:00:00,i,short,2015-10-28 10:00:00,362.5,2015-10-28 13:45:00,361.0,100.0
421,2015-10-29 00:00:00,i,long,2015-10-29 13:45:00,357.5,2015-10-29 23:30:00,363.5,1000.0
422,2015-11-02 00:00:00,i,short,2015-11-02 09:30:00,360.0,2015-11-02 13:45:00,360.0,-200.0
423,2015-11-03 00:00:00,i,long,2015-11-03 23:00:00,349.0,2015-11-04 13:45:00,348.5,-300.0
424,2015-11-05 00:00:00,i,short,2015-11-05 09:30:00,347.5,2015-11-05 13:45:00,348.0,-300.0
425,2015-11-05 00:00:00,i,long,2015-11-05 14:15:00,348.5,2015-11-05 15:00:00,345.5,-800.0
426,2015-11-05 00:00:00,i,short,2015-11-05 15:00:00,345.5,2015-11-06 09:30:00,345.0,-100.0
427,2015-11-06 00:00:00,i,long,2015-11-06 09:30:00,345.0,2015-11-06 13:45:00,346.5,100.0
428,2015-11-06 00:00:00,i,short,2015-11-06 22:30:00,343.5,2015-11-09 09:30:00,347.5,-1000.0
429,2015-11-09 00:00:00,i,long,2015-11-09 09:30:00,347.5,2015-11-09 13:45:00,348.0,-100.0
430,2015-11-10 00:00:00,i,short,2015-11-10 10:00:00,347.5,2015-11-10 10:45:00,348.5,-400.0
431,2015-11-10 00:00:00,i,long,2015-11-10 10:45:00,348.5,2015-11-10 13:45:00,348.0,-300.0
432,2015-11-10 00:00:00,i,short,2015-11-10 13:45:00,348.0,2015-11-10 23:00:00,348.5,-300.0
433,2015-11-10 00:00:00,i,long,2015-11-10 23:00:00,348.5,2015-11-11 10:00:00,347.5,-400.0
434,2015-11-11 00:00:00,i,short,2015-11-11 10:00:00,347.5,2015-11-11 13:45:00,347.0,-100.0
435,2015-11-12 00:00:00,i,long,2015-11-12 14:15:00,346.5,2015-11-13 10:00:00,350.0,500.0
436,2015-11-16 00:00:00,i,short,2015-11-16 10:45:00,351.0,2015-11-16 13:45:00,350.5,-100.0
437,2015-11-18 00:00:00,i,long,2015-11-18 15:00:00,337.5,2015-11-18 21:30:00,334.5,-800.0
438,2015-11-19 00:00:00,i,short,2015-11-19 09:30:00,332.0,2015-11-19 13:45:00,329.5,450.0
439,2015-11-19 00:00:00,i,long,2015-11-19 21:30:00,330.5,2015-11-20 10:45:00,334.0,750.0
440,2015-11-20 00:00:00,i,short,2015-11-20 21:30:00,306.0,2015-11-23 10:45:00,303.5,450.0
441,2015-11-23 00:00:00,i,long,2015-11-23 22:30:00,298.0,2015-11-24 13:45:00,302.0,900.0
442,2015-11-26 00:00:00,i,short,2015-11-26 21:30:00,305.0,2015-11-27 10:45:00,304.5,-150.0
443,2015-11-30 00:00:00,i,long,2015-11-30 23:30:00,294.0,2015-12-01 13:45:00,292.0,-900.0
444,2015-12-01 00:00:00,i,short,2015-12-01 21:30:00,289.0,2015-12-01 22:30:00,293.5,-1650.0
445,2015-12-01 00:00:00,i,long,2015-12-01 22:30:00,293.5,2015-12-02 13:45:00,293.5,-300.0
446,2015-12-03 00:00:00,i,short,2015-12-03 10:45:00,292.5,2015-12-03 13:45:00,291.5,-0.0
447,2015-12-04 00:00:00,i,long,2015-12-04 13:45:00,288.5,2015-12-04 23:30:00,290.0,150.0
448,2015-12-07 00:00:00,i,short,2015-12-07 22:00:00,291.0,2015-12-08 11:15:00,290.0,-0.0
449,2015-12-09 00:00:00,i,long,2015-12-09 09:30:00,289.0,2015-12-09 13:45:00,288.0,-600.0
450,2015-12-09 00:00:00,i,short,2015-12-09 14:15:00,286.0,2015-12-09 15:00:00,287.0,-600.0
451,2015-12-09 00:00:00,i,long,2015-12-09 15:00:00,287.0,2015-12-09 23:30:00,285.0,-900.0
452,2015-12-09 00:00:00,i,short,2015-12-09 23:30:00,285.0,2015-12-10 13:45:00,282.5,450.0
453,2015-12-10 00:00:00,i,long,2015-12-10 22:00:00,284.5,2015-12-11 11:15:00,286.5,300.0
454,2015-12-15 00:00:00,i,short,2015-12-15 13:45:00,290.5,2015-12-15 23:30:00,289.0,150.0
455,2015-12-16 00:00:00,i,long,2015-12-16 10:45:00,291.5,2015-12-16 13:45:00,292.0,-150.0
456,2015-12-17 00:00:00,i,short,2015-12-17 13:45:00,293.5,2015-12-17 23:30:00,294.5,-600.0
457,2015-12-18 00:00:00,i,long,2015-12-18 10:00:00,296.0,2015-12-18 13:45:00,298.5,450.0
458,2015-12-21 00:00:00,i,short,2015-12-21 22:00:00,308.5,2015-12-22 11:15:00,304.0,1050.0
459,2015-12-24 00:00:00,i,long,2015-12-24 09:30:00,307.5,2015-12-24 13:45:00,306.5,-600.0
460,2015-12-24 00:00:00,i,short,2015-12-24 15:00:00,304.0,2015-12-25 10:45:00,304.5,-450.0
461,2015-12-25 00:00:00,i,long,2015-12-25 13:45:00,305.5,2015-12-25 23:30:00,306.0,-150.0
462,2015-12-28 00:00:00,i,short,2015-12-28 09:30:00,304.5,2015-12-28 10:45:00,306.5,-900.0
463,2015-12-28 00:00:00,i,long,2015-12-28 10:45:00,306.5,2015-12-28 13:45:00,308.5,300.0
464,2015-12-30 00:00:00,i,short,2015-12-30 15:00:00,320.5,2015-12-30 23:00:00,323.5,-1200.0
465,2015-12-31 00:00:00,i,long,2015-12-31 10:00:00,327.0,2015-12-31 13:45:00,325.5,-750.0
466,2015-12-31 00:00:00,i,short,2015-12-31 13:45:00,325.5,2016-01-04 11:15:00,324.5,-0.0
467,2016-01-05 00:00:00,i,long,2016-01-05 13:45:00,325.5,2016-01-05 22:00:00,322.0,-1350.0
468,2016-01-05 00:00:00,i,short,2016-01-05 22:00:00,322.0,2016-01-06 11:15:00,317.5,1050.0
469,2016-01-06 00:00:00,i,long,2016-01-06 22:00:00,321.5,2016-01-07 11:15:00,320.5,-600.0
470,2016-01-07 00:00:00,i,short,2016-01-07 21:30:00,313.5,2016-01-08 10:45:00,313.0,-150.0
471,2016-01-11 00:00:00,i,long,2016-01-11 23:30:00,306.0,2016-01-12 09:30:00,303.5,-1050.0
472,2016-01-12 00:00:00,i,short,2016-01-12 09:30:00,303.5,2016-01-12 13:45:00,302.0,150.0
473,2016-01-12 00:00:00,i,long,2016-01-12 21:30:00,303.5,2016-01-13 10:00:00,300.5,-1200.0
474,2016-01-13 00:00:00,i,short,2016-01-13 11:15:00,300.0,2016-01-13 14:15:00,300.5,-450.0
475,2016-01-13 00:00:00,i,long,2016-01-13 15:00:00,300.5,2016-01-14 10:45:00,302.5,300.0
476,2016-01-15 00:00:00,i,short,2016-01-15 13:45:00,307.0,2016-01-15 23:30:00,307.0,-300.0
477,2016-01-18 00:00:00,i,long,2016-01-18 09:30:00,318.5,2016-01-18 13:45:00,318.5,-300.0
478,2016-01-18 00:00:00,i,short,2016-01-18 23:00:00,319.0,2016-01-19 13:45:00,320.0,-600.0
479,2016-01-19 00:00:00,i,long,2016-01-19 21:30:00,322.0,2016-01-19 22:00:00,321.5,-450.0
480,2016-01-19 00:00:00,i,short,2016-01-19 22:00:00,321.5,2016-01-20 11:15:00,316.5,1200.0
481,2016-01-21 00:00:00,i,long,2016-01-21 10:45:00,315.0,2016-01-21 13:45:00,315.0,-300.0
482,2016-01-21 00:00:00,i,short,2016-01-21 14:15:00,313.5,2016-01-21 21:30:00,317.0,-1350.0
483,2016-01-21 00:00:00,i,long,2016-01-21 21:30:00,317.0,2016-01-22 10:45:00,322.0,1200.0
484,2016-01-22 00:00:00,i,short,2016-01-22 15:00:00,315.5,2016-01-22 22:30:00,318.5,-1200.0
485,2016-01-22 00:00:00,i,long,2016-01-22 23:30:00,318.5,2016-01-25 09:30:00,318.0,-450.0
486,2016-01-25 00:00:00,i,short,2016-01-25 09:30:00,318.0,2016-01-25 13:45:00,313.5,1050.0
487,2016-01-26 00:00:00,i,long,2016-01-26 09:30:00,315.0,2016-01-26 13:45:00,316.5,150.0
488,2016-01-27 00:00:00,i,short,2016-01-27 23:30:00,323.5,2016-01-28 13:45:00,323.5,-300.0
489,2016-01-29 00:00:00,i,long,2016-01-29 21:30:00,327.0,2016-02-01 10:45:00,327.0,-300.0
490,2016-02-01 00:00:00,i,short,2016-02-01 13:45:00,326.5,2016-02-01 23:30:00,326.5,-300.0
491,2016-02-02 00:00:00,i,long,2016-02-02 22:00:00,326.0,2016-02-02 23:30:00,325.0,-600.0
492,2016-02-02 00:00:00,i,short,2016-02-02 23:30:00,325.0,2016-02-03 10:45:00,326.5,-750.0
493,2016-02-03 00:00:00,i,long,2016-02-03 10:45:00,326.5,2016-02-03 13:45:00,327.5,0.0
494,2016-02-04 00:00:00,i,short,2016-02-04 21:30:00,338.0,2016-02-05 10:45:00,334.0,600.0
495,2016-02-15 00:00:00,i,long,2016-02-15 10:45:00,336.5,2016-02-15 13:45:00,341.0,700.0
496,2016-02-16 00:00:00,i,short,2016-02-16 09:30:00,339.0,2016-02-16 13:45:00,338.5,-100.0
497,2016-02-16 00:00:00,i,long,2016-02-16 23:30:00,341.5,2016-02-17 10:45:00,340.0,-500.0
498,2016-02-17 00:00:00,i,short,2016-02-17 10:45:00,340.0,2016-02-17 13:45:00,339.0,-0.0
499,2016-02-18 00:00:00,i,long,2016-02-18 09:30:00,342.5,2016-02-18 13:45:00,342.0,-300.0
500,2016-02-23 00:00:00,i,short,2016-02-23 10:00:00,369.0,2016-02-23 13:45:00,365.5,500.0
501,2016-02-25 00:00:00,i,long,2016-02-25 09:30:00,375.5,2016-02-25 10:45:00,373.0,-700.0
502,2016-02-25 00:00:00,i,short,2016-02-25 10:45:00,373.0,2016-02-25 13:45:00,372.0,-0.0
503,2016-02-26 00:00:00,i,long,2016-02-26 21:30:00,364.5,2016-02-26 23:30:00,362.5,-600.0
504,2016-02-26 00:00:00,i,short,2016-02-26 23:30:00,362.5,2016-02-29 11:15:00,365.0,-700.0
505,2016-02-29 00:00:00,i,long,2016-02-29 11:15:00,365.0,2016-02-29 13:45:00,362.0,-800.0
506,2016-03-02 00:00:00,i,short,2016-03-02 10:00:00,378.5,2016-03-02 13:45:00,385.5,-1600.0
507,2016-03-02 00:00:00,i,long,2016-03-02 13:45:00,385.5,2016-03-02 23:30:00,386.0,-100.0
508,2016-03-02 00:00:00,i,short,2016-03-02 23:30:00,386.0,2016-03-03 13:45:00,381.5,700.0
509,2016-03-04 00:00:00,i,long,2016-03-04 09:30:00,387.5,2016-03-04 10:00:00,384.5,-800.0
510,2016-03-04 00:00:00,i,short,2016-03-04 10:00:00,384.5,2016-03-04 10:45:00,386.5,-600.0
511,2016-03-04 00:00:00,i,long,2016-03-04 10:45:00,386.5,2016-03-04 13:45:00,392.0,900.0
